,title,company,rating,location,salary,summary
221,Sr Engr Cslt-Data Science,Verizon,3.9,"Hyderabad, Telangana+1 location",,"Driving data science use cases across the portfolios and teams.Experience in Relational Database such as Oracle; Writing complex queries to extract the data.30+ days ago·More...View all Verizon jobs - Hyderabad jobsSalary Search: Sr Engr Cslt-Data Science salaries in Hyderabad, TelanganaSee popular questions & answers about Verizon"
222,Delivery Data Science IC4,Microsoft,4.2,"Hyderabad, Telangana+1 location",,"Hands on experience on Python for both data prep and modeling.In this position, you will be working on data science and AI driven rapid prototypes and projects…30+ days ago·More...View all Microsoft jobs - Hyderabad jobsSalary Search: Delivery Data Science IC4 salaries in Hyderabad, TelanganaSee popular questions & answers about Microsoft"
223,Big Data Analyst,DBS Bank,3.9,India,,Requirements: • Bachelors/Masters in areas of data analytics or related fields • At least 10 years of industry experience in data analytics working in a big…15 days ago·More...View all DBS Bank jobs - India jobsSalary Search: Big Data Analyst salaries in IndiaSee popular questions & answers about DBS Bank
224,V123: Data Scientist,QSSOT Technology,,"Coimbatore, Tamil Nadu",,"Profound knowledge in data analysis, advanced analytics, statistics and machine learning.Experience with agile project methods (Scrum / Kanban) desirable.30+ days ago·More...View all QSSOT Technology jobs - Coimbatore jobsSalary Search: V123: Data Scientist salaries in Coimbatore, Tamil Nadu"
225,Data Engineering Manager - GBI Data Analytics,Apple,4.2,"Hyderabad, Telangana",,"Programming experience in building high quality applications, data pipelines and analytics solutions ensuring data privacy and regulatory compliance.7 days ago·More...View all Apple jobs - Hyderabad jobsSalary Search: Data Engineering Manager - GBI Data Analytics salaries in Hyderabad, TelanganaSee popular questions & answers about Apple"
226,Analyst – Survey Analytics,The Boston Consulting Group,4.2,"New Delhi, Delhi",,"Able to quickly learn and use specialized survey data analysis tools such as SPSS, Sawtooth, etc. to deliver practical data analytics outcomes.3 days ago·More...View all The Boston Consulting Group jobs - New Delhi jobsSalary Search: Analyst – Survey Analytics salaries in New Delhi, DelhiSee popular questions & answers about The Boston Consulting Group"
227,Data Science Engineer,HighRadius,3.5,"Hyderabad, Telangana",,"Strong understanding of Statistical concepts such as data distributions, hypothesis testing etc.Hands on experience with big data frameworks such as Hadoop,…30+ days ago·More...View all HighRadius jobs - Hyderabad jobsSalary Search: Data Science Engineer salaries in Hyderabad, TelanganaSee popular questions & answers about HighRadius"
228,Data Scientist - Machine Learning,CRMNEXT,2.9,"Mumbai, Maharashtra",,"Must have atleast 3-4 years of experience in data science.Work cross-functionally with teams, engage customers and stakeholders to identify and refine…30+ days ago·More...View all CRMNEXT jobs - Mumbai jobsSalary Search: Data Scientist - Machine Learning salaries in Mumbai, MaharashtraSee popular questions & answers about CRMNEXT"
229,People Analytics Manager | 5 to 8 years | Bangalore,Capgemini,3.8,"Bengaluru, Karnataka",,"Strong understanding of HR function, People data & Analytical methods.Comfortable with Data-science methodologies & get hands inside data.17 days ago·More...View all Capgemini jobs - Bengaluru jobsSalary Search: People Analytics Manager | 5 to 8 years | Bangalore salaries in Bengaluru, KarnatakaSee popular questions & answers about Capgemini"
230,Analyst-Data Science,Amex,4.1,"Gurgaon, Haryana",,"Ability to create innovative data solutions.The role is expected to provide strategic guidance using Machine Learning / Advanced Analytics across multiple…28 days ago·More...View all Amex jobs - Gurgaon jobsSalary Search: Analyst-Data Science salaries in Gurgaon, HaryanaSee popular questions & answers about Amex"
231,Data Science & Analytic,CODEC Networks,3.6,"Delhi, Delhi",,"1 to 2 years developing and implementing data analytics methodologies with good interpersonal with excellent communication skills.30+ days ago·More...View all CODEC Networks jobs - Delhi, Delhi jobsSalary Search: Data Science & Analytic salaries in Delhi, DelhiSee popular questions & answers about CODEC Networks"
232,Lead - Advance Analytics/Senior Lead - Advance Analytics,Bajaj FinServ,3.9,"Pune, Maharashtra",,"Strong communication and data presentation skills 18.Skills with Relational Databases, Data warehouses, Structured & Unstructured data forms.30+ days ago·More...View all Bajaj FinServ jobs - Pune jobsSalary Search: Lead - Advance Analytics/Senior Lead - Advance Analytics salaries in Pune, MaharashtraSee popular questions & answers about Bajaj FinServ"
233,Machine Learning and Data Scientist,Camsdata,,"Mumbai, Maharashtra",,"Participate in data architecture and engineering decision-making to support analyticsUnderstanding machine learning algorithms.30+ days ago·More...View all Camsdata jobs - Mumbai jobsSalary Search: Machine Learning and Data Scientist salaries in Mumbai, Maharashtra"
234,Data Scientist,Tyfone,,"Bengaluru, Karnataka",,"Proficiency in handling big data, data mining, mathematics, and statistical analysis.Propose data-driven product features and strategies to solve business…30+ days ago·More...View all Tyfone jobs - Bengaluru jobsSalary Search: Data Scientist salaries in Bengaluru, Karnataka"
235,"Data Science, Technical Expert",Schneider Electric,3.9,"Bengaluru, Karnataka",,"Create innovations from avenues of new/disruptive digital transformation opportunities in India (+ other countries in Asia, Middle East, South Africa) with…18 days ago·More...View all Schneider Electric jobs - Bengaluru jobsSalary Search: Data Science, Technical Expert salaries in Bengaluru, KarnatakaSee popular questions & answers about Schneider Electric"
236,DATA SCIENTIST / MACHINE LEARNING EXPERT,Spectrus,,"Bengaluru, Karnataka",,"Good applied statistics skills, such as distributions, statistical testing, regression, etc.Excellent understanding of Machine learning techniques and…30+ days ago·More...View all Spectrus jobs - Bengaluru jobsSalary Search: DATA SCIENTIST / MACHINE LEARNING EXPERT salaries in Bengaluru, Karnataka"
237,Data Scientist - QuantumBlack,McKinsey & Company,4.3,"Gurgaon, Haryana",,"As a data scientist at QuantumBlack, you will work with other data scientists, data engineers, machine learning engineers, designers and project managers on…30+ days ago·More...View all McKinsey & Company jobs - Gurgaon jobsSalary Search: Data Scientist - QuantumBlack salaries in Gurgaon, HaryanaSee popular questions & answers about McKinsey & Company"
238,Sr Data Scientist,Evolent Health,3.1,"Pune, Maharashtra",,"Manage and execute on the entire model development process, including scope definition, hypothesis formation, data cleaning and preparation, feature selection,…30+ days ago·More...View all Evolent Health jobs - Pune jobsSalary Search: Sr Data Scientist salaries in Pune, Maharashtra"
239,Data Scientist,Prompt Softech,4.3,"Ahmedabad, Gujarat",,"Must have experience in identifying valuable data sources and automate collection process.Preference is for candidate having experience in Dairy domain and…30+ days ago·More...View all Prompt Softech jobs - Ahmedabad jobsSalary Search: Data Scientist salaries in Ahmedabad, GujaratSee popular questions & answers about Prompt Softech"
240,2022 Global Data Analytics - Mumbai,Bloomberg,3.9,"Mumbai, Maharashtra",,"Bloomberg runs on data, and data drives the market.Experience using data visualization tools such as Tableau or QlikSense.30+ days ago·More...View all Bloomberg jobs - Mumbai jobs"
241,Data Scientist,ADCI - BLR 14 SEZ,3.5,"Bengaluru, Karnataka",,"Demonstrated industry leadership in the fields of data science and big data processing.Experienced in handling terabyte-sized data sets, diving into data to…30+ days ago·More...View all ADCI - BLR 14 SEZ jobs - Bengaluru jobsSalary Search: Data Scientist salaries in Bengaluru, KarnatakaSee popular questions & answers about ADCI - BLR 14 SEZ"
242,Manager - Data Scientist,Morgan Stanley,3.9,"Mumbai, Maharashtra",," 3-7 years of experience in advanced statistical analysis techniques including multi-variable data analysis and predictive modeling techniques.30+ days ago·More...View all Morgan Stanley jobs - Mumbai jobsSalary Search: Manager - Data Scientist salaries in Mumbai, MaharashtraSee popular questions & answers about Morgan Stanley"
243,"AI, Deep Learning, Reinforcement Learning",ZF,3.9,"Hyderabad, Telangana",,"At the intersection between software engineering and data science.Proficient in developing Deep Learning Model Pipelines and Experience in working with multi…30+ days ago·More...View all ZF jobs - Hyderabad jobsSalary Search: AI, Deep Learning, Reinforcement Learning salaries in Hyderabad, TelanganaSee popular questions & answers about ZF"
244,Data Scientist,SearchUrCollege,,"Noida, Uttar Pradesh",,"Knowledge of data visualization tools like Tableau/Power Bi etc will be an added advantage.Analyze and dig out carefully vetted, actionable insights from …30+ days ago·More...View all SearchUrCollege jobs - Noida jobsSalary Search: Data Scientist salaries in Noida, Uttar Pradesh"
245,Lead Data Scientist,Diageo,4.0,"Bengaluru, Karnataka",,"Apply quantitative analysis, and data mining to extract, capture and understand data to form an opinion and derive relevant insights for strategies in customer…16 days ago·More...View all Diageo jobs - Bengaluru jobsSalary Search: Lead Data Scientist salaries in Bengaluru, Karnataka"
246,"Lead Data Scientist, VP",Deutsche Bank,3.8,"Pune, Maharashtra",,"Corporate Banking: This division consist of many domain and sub-domains like Trade management, Investor space, Trust and Agency of securities , client positions…30+ days ago·More...View all Deutsche Bank jobs - Pune jobsSalary Search: Lead Data Scientist, VP salaries in Pune, MaharashtraSee popular questions & answers about Deutsche Bank"
247,Machine Learning Engineer,Joveo,,"Hyderabad, Telangana",,"Collaborate with data engineers to build data and model pipelines.You will be working closely with a team of data scientists in implementing world class…30+ days ago·More...View all Joveo jobs - Hyderabad jobsSalary Search: Machine Learning Engineer salaries in Hyderabad, Telangana"
248,Global Data Management - Quantitative Data Scientist ( 12 Mo...,S&P Global,3.9,"Mumbai, Maharashtra",,"Liaise with data vendors (S&P Global Market Intelligence in particular) to understand data structure and definitions, incorporating this knowledge into our data…30+ days ago·More...View all S&P Global jobs - Mumbai jobsSalary Search: Global Data Management - Quantitative Data Scientist ( 12 Months Contract) salaries in Mumbai, MaharashtraSee popular questions & answers about S&P Global"
